Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.517408,3601.501874,3707.123202,3821.541029,3909.144811,4096.978762,4246.740523,4371.210709,4459.121609,4590.543781,4721.969144,4837.105625,5101.429078,5378.041522,5703.50526,6208.025999,6743.028948,7185.809295,7334.444262,7452.685637,7771.330751,8057.563088,8266.704494,8708.76394,8796.974406,8811.740415,8705.835043,8408.043122,8725.1702,8986.419627,
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32614.52026,34232.35511,37233.96838,32878.44088,32478.29896,38858.58146,38211.83319,38230.03186,37914.12297,36190.66391,,
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966.231977,9399.291814,10254.79096,10918.36554,10771.44393,10747.33307,11315.06228,12736.63573,13691.93909,13874.4235,14271.41998,14240.75378,14200.58519,13767.67706,13786.28654,15424.3274,17027.84417,19209.15834,18738.61104,18599.62547,19387.86253,21922.73953,21565.038,22369.39122,23889.7838,24067.19463,25681.31271,27242.65603,27998.64179,30898.15154,
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21235.74383,19374.07813,20119.53195,22029.96123,24098.85066,26353.17023,27060.58966,28837.02692,30488.10399,
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3798108,758.9511205,812.0262757,678.558871,738.8610128,738.7234312,743.3715384,772.053297,806.3708399,783.8305365,765.5832569,841.1318951,891.9227226,1002.795358,1325.0961,1545.739412,1547.585059,1586.395178,1612.145499,1637.804341,1819.695072,1797.749797,1730.793964,1569.058704,1677.090331,1820.059909,1664.512586,1587.032328,1614.168287,1646.428391,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.314741,1603.473981,1782.804113,1988.287456,2209.906815,2440.967929,2670.910055,2864.605776,2885.994639,3065.278906,3330.412051,3590.035946,3891.119897,4264.365185,4721.827915,5284.48864,5964.137221,6792.949462,7438.765211,7992.780479,8797.432696,9652.570853,10466.01912,11070.35959,11585.95225,11919.01911,12443.11757,13123.0909,14203.35299,15235.04355,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885.104266,6697.005572,6245.519783,6089.146818,5635.305368,5722.644685,5862.787226,6140.575183,5769.641124,5975.94757,6619.120579,7000.899238,7496.97183,8197.399606,9145.968597,10162.70842,12004.86171,13382.61189,15265.45814,14891.1523,15920.8955,17475.00459,18463.6706,19776.28648,20236.93453,20000.12339,20591.96427,21894.04137,23385.16482,23993.48375,
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.476612,835.9875237,803.7531051,684.1725286,785.6212651,843.3955338,908.3939268,1024.603287,980.2903717,987.5711632,972.4547259,974.6228246,1001.327442,1061.186022,1052.024916,1007.660614,1037.700152,1025.043101,1058.284342,1095.262847,1144.332406,1210.142847,1227.156159,1275.325318,1328.380291,1397.332402,1453.747599,1516.525849,1592.088343,1681.691632,
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311.669165,4781.952524,5233.378204,5747.092485,6281.351228,6864.795079,7304.166295,7140.452605,6589.599786,6910.331099,7302.891765,7648.855172,8179.397918,8863.740899,9608.545695,10256.33483,11024.84821,11869.67445,12244.81894,12191.41439,13195.3711,13519.12902,14870.97555,15407.6654,15480.20728,15822.35142,16618.76653,17420.57547,18526.66507,19208.59841,
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.598649,2482.154571,1769.126526,1489.445617,1179.126063,1038.7135,868.0590101,884.7068661,928.2857691,961.8030884,1048.593979,1155.271981,1278.366942,1419.998989,1579.252602,1705.067529,1843.44683,2000.145891,2155.200338,2208.889782,2328.457509,2496.582204,2750.355063,3027.814126,3303.098197,2991.656781,3097.203457,3089.529513,3388.29799,3650.053052,
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436.629817,5212.774699,4405.00845,4450.407175,3663.794338,3394.788601,3620.169974,3211.994394,3432.770563,4009.086629,4275.014175,4510.655743,4548.018329,4736.914284,5055.944671,5829.428181,6588.029834,7420.559444,8561.575834,9021.143879,9810.612054,11294.96808,12057.18224,12739.17958,13490.99704,13690.61411,13866.32717,14205.02651,15200.18039,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163.388847,6495.671352,6722.142589,6916.140746,7274.97584,7399.19967,7682.857811,8094.58983,8244.51559,8232.467742,8613.985386,8729.321913,8768.679566,8993.357748,9675.171058,10301.07348,11181.72162,11984.51422,12599.90717,12399.80222,13184.75618,14059.51062,14345.84093,14830.24172,15150.22251,14941.34768,15191.77307,15826.7735,16211.70603,16531.30532,
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.186028,1479.679953,1369.713862,1329.53055,1335.836524,1385.880067,1340.489437,1488.089587,1658.535655,1805.857673,1964.55509,2084.585267,2320.056405,2483.184166,2721.050052,2912.736198,3130.571937,3145.483121,3124.938092,3702.836105,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4612.880451,4964.2969,5187.101796,5332.159578,5404.277975,5550.994101,5870.02914,6058.481056,6422.335363,6684.869802,7152.689852,7347.460926,7558.687932,7695.86405,8393.55903,8867.258451,9439.971497,10112.07031,10500.17148,10662.72264,11151.75661,11102.41748,11390.89763,11282.7011,10964.94661,10288.3425,10223.23102,10520.66241,10662.6227,10709.54759,
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.711309,2416.659551,2473.935052,2622.873556,2838.257201,3104.030065,3208.07443,3291.218302,3395.511119,3556.269004,3649.384482,3848.814555,4076.840183,4224.164684,4206.996844,4311.698348,4400.428539,4492.766772,4760.271931,4524.73129,4610.50759,5048.277062,5228.950028,5388.098493,5639.837476,5774.169999,6195.840299,6467.124278,6565.223215,6647.858999,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.797727,1283.653102,1358.780068,1420.40931,1506.010457,1610.307397,1716.664338,1775.649712,1858.530325,1992.298536,2080.161769,2180.625075,2253.966178,2420.98036,2629.039838,2868.29114,3130.286096,3394.242858,3516.991901,3737.928198,4009.714602,4237.684247,4566.892064,4752.182844,4928.82466,5137.335583,5452.133155,5769.022322,6234.471478,6497.628279,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.442505,1715.493761,1704.856128,1686.99481,1694.984208,1743.184391,1818.297559,1867.295571,1886.075767,1907.319895,1965.139247,2042.444188,2150.52914,2228.30017,2376.442573,2536.708999,2704.554594,2881.630051,3016.829156,3061.526824,3188.582851,3315.188718,3350.291489,3520.394744,3677.479104,3704.400252,3690.779376,3756.478814,3838.004947,3888.705143,
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059.835856,7476.840051,8367.481328,8461.07104,8907.596037,9405.685495,10233.92947,11173.20652,12198.93478,13344.57489,14547.23542,15431.61238,16845.87823,19539.40481,21550.671,23485.53049,27264.77165,29196.02348,30632.99209,29366.3564,30528.89314,30887.9828,30063.32746,30059.71565,29698.56994,27510.32653,26270.10808,26447.82258,27026.19775,28151.28587,
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.817183,3796.533262,4095.759295,4195.921381,4336.934,4453.78892,4785.012854,5062.558648,5299.71965,5640.230157,5978.953624,6286.684972,6419.90429,6795.643632,7356.809444,7784.802543,8363.11932,9070.218104,9537.516379,9798.984871,10155.53386,10067.91372,10217.13357,10231.72359,10446.05706,10208.73745,10359.30606,10605.26185,11022.11464,11096.29835,
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8509.535132,8731.389242,9311.623113,10134.66138,9631.9338,10374.53277,11106.14879,11959.93103,9102.33454,8774.347752,9633.087686,9284.257046,9401.231328,9689.92538,10970.67036,12003.84793,13730.03859,14967.95149,16182.48051,15609.4716,17555.58868,19799.11568,20772.49895,22438.71425,24090.23604,25753.39051,26512.01695,27913.81872,27942.95583,27318.4325,
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.326514,1634.030071,1699.774786,1795.023915,2007.693198,1939.043146,1853.051091,2071.120966,2418.057441,2411.509161,2429.010695,2499.961043,2706.930094,2629.381794,2623.991636,2570.644853,2672.736463,2889.978633,3151.786044,3006.470924,2928.118763,3182.199114,3084.573093,3250.590056,3317.432287,3613.734766,3717.917274,3896.748473,4040.295911,4455.542635,
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.6028167,979.5340844,973.9644015,975.6209445,980.3132225,1006.721261,1043.810444,1072.941803,1099.551057,1142.625944,1191.283667,1258.10715,1331.992501,1407.386922,1510.495331,1627.470385,1736.731598,1851.173016,1938.720497,1998.297894,2088.097719,2228.696495,2099.429722,2194.884859,2243.592452,2348.443497,2479.3341,2530.603317,2652.391378,2772.929448,2780.055548
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.9297186,708.7651765,725.1352826,778.362426,819.4995952,904.7731811,975.3181913,1012.757669,1043.768641,1111.136962,1137.09964,1185.250905,1268.655582,1332.794617,1416.021578,1504.178903,1663.537476,1794.468894,1926.908229,2009.001916,2079.653663,2249.741072,2005.233313,2005.62587,2079.439923,2119.604342,2083.490689,2074.652436,2172.915867,2279.972996,
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7305.143404,6902.485823,6356.734162,5578.520707,4412.745054,3987.005671,3686.570658,3670.940335,3674.412961,3755.244356,4106.835391,4631.60673,4999.09094,5621.903077,6521.610859,6977.258912,7775.60693,8642.213884,9062.247362,7818.303855,8245.375241,8909.659608,9343.33074,10691.76468,10743.58636,10164.32733,11148.19655,11871.12362,12634.23555,13350.48232,13056.70207
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282.390113,3409.127813,3494.230556,3667.89369,3833.099244,4021.654778,4262.247844,4529.959419,4579.93393,4772.351475,5166.510266,5433.034579,5740.275486,6147.734007,6800.703816,7522.609825,8523.274308,9533.058454,10482.81753,10798.32277,11745.43497,12779.11081,13621.13367,14368.65376,14859.82449,14942.92821,15414.03116,16246.28935,17331.31705,18191.13483,
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6390.034992,6791.729206,7443.279315,7764.834286,8445.867171,8437.184245,9006.363958,9875.518951,10371.68565,10264.5276,10255.10088,10059.78772,9427.152858,9686.4951,10451.89345,11580.38568,12406.36588,13547.13127,14764.18765,15464.2622,16817.07905,18002.89383,18192.3297,19130.0614,20093.62407,20217.56044,20669.7701,21324.85221,21789.96377,21973.82041,
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56820.98149,57928.18545,60036.98921,62967.42498,65279.53299,
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.490117,2511.017427,2227.753902,2178.022015,2067.860107,2054.754318,2087.63373,2192.338726,2275.426469,2381.723501,2493.602299,2621.01248,2734.591228,2869.680924,3130.132663,3412.029678,3731.413015,4135.335086,4523.223208,4842.245464,5124.122722,5489.078964,5712.824303,5942.396759,6158.502459,6343.149742,6452.927938,6518.804687,6917.678796,7335.62398,
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841.865637,3887.514258,4139.333581,4521.682586,4557.377925,5015.050559,5175.518784,5453.728299,5745.40277,5988.753807,6221.562173,6460.400188,6964.382006,7623.193626,8138.959271,8593.604694,9535.668976,10127.18541,10498.84456,10367.16112,10139.35023,10302.51547,10457.15843,10909.26418,11309.40379,11643.22692,12456.04375,12245.12634,12765.73243,13012.70712,
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600.958962,10640.11448,11283.0875,11329.15966,11058.41444,11492.13028,11442.24077,12136.00287,12070.41068,11294.7588,11748.98948,12185.54311,11078.07705,10224.90651,12207.7179,13657.81554,15219.71562,16748.71928,17723.15047,17042.68267,16740.36824,17527.74874,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6743385,984.2942606,1071.446677,1162.147546,1268.183628,1394.461459,1528.980876,1658.925355,1751.984959,1840.440839,1987.302735,2134.438335,2282.858327,2462.501575,2694.458125,2960.641018,3232.812969,3522.938331,3758.554922,3952.734241,4213.295721,4523.252728,5042.481186,5358.946637,5745.205254,6102.636869,6572.976234,7155.443187,7768.080218,8381.23932,
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.745984,1810.418691,1844.978429,1848.187299,2004.067339,2017.066918,2058.230382,2156.324732,2096.772303,2095.694047,2224.024448,2146.327186,2016.653215,2088.001234,2173.31551,2301.732168,2510.97498,2641.365217,2803.780513,2841.704019,2879.988941,2905.844846,2956.689,2972.582517,3030.300806,2943.855555,3006.215583,3081.835198,3167.734975,3249.525277,
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5523.93877,5731.762533,5904.20612,6066.143923,6296.577918,6553.135952,6840.744661,7133.552557,7272.017251,7529.056636,7986.640695,8261.137564,8549.472717,8914.348303,9517.590809,10128.14784,10949.93938,11710.93017,12250.79896,12220.54829,12863.27027,13543.83814,14084.96808,14603.85184,14982.05451,15128.76963,15541.94774,16190.65587,16984.78235,17568.39982,
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.779366,2404.087073,2431.862101,2566.317631,2530.681754,2734.116727,2964.616026,3019.265964,3106.290811,3205.779446,3487.169914,3790.543428,3994.626883,4226.875631,4513.050161,4816.715713,5027.952425,5454.145698,5578.80332,5313.844128,5361.114744,5655.137396,5480.576924,5506.13789,5568.349817,5822.471531,6323.775615,6480.845407,6467.074853,6777.776509,
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.005012,4617.589709,4654.587235,5021.137903,5287.418955,5777.133369,6170.221201,6743.230664,7249.356654,7506.843987,7782.818535,8222.225939,8477.469769,8805.379754,9043.183283,9575.75488,10062.10826,10530.48166,11156.63195,11930.98703,
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.636931,2163.769857,2274.185874,2300.490334,2391.18186,2473.22439,2540.532206,2633.326145,2741.473023,2805.746236,2960.431524,3051.179124,3129.659149,3212.939815,3333.061582,3526.674282,3643.454504,3758.164692,3860.43242,3928.229148,4162.088631,3607.090566,3491.20461,3688.519409,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420.884211,6410.445113,6258.188866,6328.210811,6517.193656,6715.798283,6996.85935,7175.763732,7176.812841,7344.811918,7714.907526,7989.760316,8310.759384,8608.734881,9131.268581,9790.638471,10518.41754,11233.92813,11661.27813,11409.57161,11721.55437,12172.41141,12057.57589,12450.98706,12521.12855,12552.33967,12591.59185,12701.34893,12931.12276,13009.66863,
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.717108,1486.269877,1457.64898,1555.847843,1417.09515,1451.605033,1529.232971,1571.543462,1539.961185,1590.652031,1644.919753,1724.635055,1784.214685,1894.350001,2029.175102,2185.944181,2366.759395,2563.944008,2741.245335,2933.13055,3178.87233,3323.937623,3422.619937,3578.847055,3539.43639,3430.400287,3404.67399,3485.02178,3606.093623,3617.213056,
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.741334,1890.121961,1723.488434,1751.972413,1925.308443,1943.082348,2158.973618,2233.392873,2305.133991,2304.452475,2272.599366,2347.499465,2167.019215,1827.866844,1762.520649,1705.569979,1685.362389,1653.747515,1374.169559,1532.821586,1830.827333,2101.824051,2375.927006,2560.773267,2612.455954,2679.507615,2806.469032,3028.277031,2090.711128,411.1699044,
